context,questions,answers
After Daemon defeats Otto 's son Ser Gwayne Hightower Viserys receives news Aemma 's labor rushes side .,Who is Otto?,Otto was a PERSON who After Daemon defeats Otto 's son Ser Gwayne Hightower Viserys receives news Aemma 's labor rushes side .
After Daemon defeats Otto 's son Ser Gwayne Hightower Viserys receives news Aemma 's labor rushes side .,Who is Ser Gwayne Hightower Viserys?,Ser Gwayne Hightower Viserys was a PERSON who After Daemon defeats Otto 's son Ser Gwayne Hightower Viserys receives news Aemma 's labor rushes side .
After Daemon defeats Otto 's son Ser Gwayne Hightower Viserys receives news Aemma 's labor rushes side .,Who is Aemma?,Aemma was a PERSON who After Daemon defeats Otto 's son Ser Gwayne Hightower Viserys receives news Aemma 's labor rushes side .
To horror Grand Maester Mellos explains child breech must either cut open womb free baby procedure almost certainly kill risk losing .,Who is Maester Mellos?,Maester Mellos was a PERSON who To horror Grand Maester Mellos explains child breech must either cut open womb free baby procedure almost certainly kill risk losing .
Despite appalled necessity choice Viserys grudgingly gives consent maesters cut Aemma 's womb .,Who is Viserys?,Viserys was a PERSON who Despite appalled necessity choice Viserys grudgingly gives consent maesters cut Aemma 's womb .
Despite appalled necessity choice Viserys grudgingly gives consent maesters cut Aemma 's womb .,Who is Aemma?,Aemma was a PERSON who Despite appalled necessity choice Viserys grudgingly gives consent maesters cut Aemma 's womb .
As maesters remove newborn baby Viserys weeps dead wife 's body .,Who is Viserys?,Viserys was a PERSON who As maesters remove newborn baby Viserys weeps dead wife 's body .
Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .,Who is Mellos?,Mellos was a PERSON who Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .
Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .,Who is Viserys?,Viserys was a PERSON who Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .
Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .,Who is Baelon?,Baelon was a PERSON who Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .
Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .,What is Baelon Brave?,Baelon Brave is a ORG that Mellos informs baby boy Viserys says given name Baelon ( honor father Baelon Brave ) .
However moment infant prince begins choking Grand Maester 's arms passes away hours later.Some time later funeral held outside King 's Landing Queen Aemma Prince Baelon .,Where is Grand Maester 's?,Grand Maester 's is a GPE that However moment infant prince begins choking Grand Maester 's arms passes away hours later.
However moment infant prince begins choking Grand Maester 's arms passes away hours later.Some time later funeral held outside King 's Landing Queen Aemma Prince Baelon .,What is King 's?,King 's is a ORG that Some time later funeral held outside King 's Landing Queen Aemma Prince Baelon .
Viserys nearly frozen grief shock watch tearfully Rhaenyra orders dragon Syrax light wife son 's pyre.That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead though Viserys much grief want discuss .,What is Syrax?,Syrax is a ORG that Viserys nearly frozen grief shock watch tearfully Rhaenyra orders dragon Syrax light wife son 's pyre.
Viserys nearly frozen grief shock watch tearfully Rhaenyra orders dragon Syrax light wife son 's pyre.That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead though Viserys much grief want discuss .,What is Small Council?,Small Council is a ORG that That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead
Viserys nearly frozen grief shock watch tearfully Rhaenyra orders dragon Syrax light wife son 's pyre.That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead though Viserys much grief want discuss .,Who is Otto Hightower?,Otto Hightower was a PERSON who That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead
Viserys nearly frozen grief shock watch tearfully Rhaenyra orders dragon Syrax light wife son 's pyre.That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead though Viserys much grief want discuss .,Who is Aemma Baelon?,Aemma Baelon was a PERSON who That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead
Viserys nearly frozen grief shock watch tearfully Rhaenyra orders dragon Syrax light wife son 's pyre.That night Small Council convenes Otto Hightower insists need discuss succession Aemma Baelon dead though Viserys much grief want discuss .,Where is Viserys?,Viserys is a GPE that though Viserys much grief want discuss .
Otto Mellos argue would destabilize realm Daemon become king .,Who is Otto Mellos?,Otto Mellos was a PERSON who Otto Mellos argue would destabilize realm Daemon become king .
Otto Mellos argue would destabilize realm Daemon become king .,Who is Daemon?,Daemon was a PERSON who Otto Mellos argue would destabilize realm Daemon become king .
Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .,Who is Mellos?,Mellos was a PERSON who Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .
Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .,What is Daemon?,Daemon is a ORG that Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .
Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .,Who is Viserys?,Viserys was a PERSON who Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .
Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .,Who is Viserys?,Viserys was a PERSON who Mellos even implies Daemon may try kill Viserys take throne claim Viserys angrily rejects .
He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .,Who is Otto?,Otto was a PERSON who He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .
He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .,What is Daemon?,Daemon is a ORG that He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .
He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .,What is City Watch?,City Watch is a ORG that He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .
He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .,Who is Viserys?,Viserys was a PERSON who He reminds Otto idea put Daemon command City Watch arguing every appointment Viserys tried make .
Despite Otto 's arguments Viserys refuses exile brother King 's Landing .,Who is Otto?,Otto was a PERSON who Despite Otto 's arguments Viserys refuses exile brother King 's Landing .
Despite Otto 's arguments Viserys refuses exile brother King 's Landing .,Who is Viserys?,Viserys was a PERSON who Despite Otto 's arguments Viserys refuses exile brother King 's Landing .
Despite Otto 's arguments Viserys refuses exile brother King 's Landing .,Who is King?,King was a PERSON who Despite Otto 's arguments Viserys refuses exile brother King 's Landing .
Otto Mellos suggest Viserys name Rhaenyra heir Viserys refuses choose brother daughter .,Who is Otto Mellos?,Otto Mellos was a PERSON who Otto Mellos suggest Viserys name Rhaenyra heir Viserys refuses choose brother daughter .
Otto Mellos suggest Viserys name Rhaenyra heir Viserys refuses choose brother daughter .,Who is Viserys?,Viserys was a PERSON who Otto Mellos suggest Viserys name Rhaenyra heir Viserys refuses choose brother daughter .
Otto Mellos suggest Viserys name Rhaenyra heir Viserys refuses choose brother daughter .,Who is Viserys?,Viserys was a PERSON who Otto Mellos suggest Viserys name Rhaenyra heir Viserys refuses choose brother daughter .
When council begin argue Viserys furiously berates behaving like crows squabbling corpse still mourning wife son storms out.Later disconsolate Viserys works large model Old Valyria visited Otto 's daughter Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who When council begin argue Viserys furiously berates behaving like crows squabbling corpse still mourning wife son storms out.
When council begin argue Viserys furiously berates behaving like crows squabbling corpse still mourning wife son storms out.Later disconsolate Viserys works large model Old Valyria visited Otto 's daughter Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who Later disconsolate Viserys works large model Old Valyria visited Otto 's daughter Alicent Hightower .
When council begin argue Viserys furiously berates behaving like crows squabbling corpse still mourning wife son storms out.Later disconsolate Viserys works large model Old Valyria visited Otto 's daughter Alicent Hightower .,What is located at Old Valyria?,Old Valyria is a LOC where Later disconsolate Viserys works large model Old Valyria visited Otto 's daughter Alicent Hightower .
